"Index","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267"
2015-03-06,5901.593,4917.35,4967.142,11390.38,1825.54,3415.53,557.72,24465.38,180.22,5448.059,1998.29,210.658,177.122,155.404,174.369,188.965,338.922,836.32,586.22,330.19,174.68,299.4,235.77,68.26,498.84,145.76,648.83,650.01,1862.02,976.27,333.55,194.68,329.95,262.9,454.17,223.55,73.39,211.38,245.79,113.38,85.97,183.93,171.13,141.99,107.29,220.49,230.7,133.51,429.23,2242.23,580.24,882.22,1029.07,1760.91,1991.75,2510.4,89.7,232.99,103.09,204.75,238.91,235.22,201.54,483.823,116.92,98.18,18703.6,3279.532,3530.82,170.6,2098.53,6919.24,0.708,0.22,27.5,0.01,4.31,4.58,0.2636,2.1172,0.0051,0.126,12.27,14.23,-0.439,0.289,0.708,21.7,10.4,-3.1,176.773,0.358,0.7055,1.355,1.238,2.462,1.3601,1.2578,1.6677,1.8793,0.2332,2.2513,0.158,-0.2379,3.44,3.21,3.4,3.35,3.29,5.35,-0.06,0.038,0.11,0.227,33.3981,31.6377,-0.065,0.11,0.383,-0.117,0.677,0.012,0.409,-0.002,0.101,0.176,0.0965,15.45,12.325,0.175,0.2147,0.3956,0.6886,0.2393,0,1.5876,0.0763,0.51,9.54,17.28,13.2,16.91,53666912,21.75,41.42,237.053,84.5,16.781,38.875,103.585,0.02643,0.08214,0.21,31.6377,-0.124,-0.203,-0.039,-0.119,0.024,-0.007,-0.001,NA,83.332,60.039,50.697,266.857,12.325,33.25,4.75,5.04,29.15,0.6546,18.9188,12.964,20.42,20.63,0.125,0.44926667,0.245,0.34236667,16.754,-0.5374994,-1.5,0.03689914,0.36916334,-0.29823746,0.26246107,0.167,1.34623333,0.28956404,-0.08888209,-0.245,-0.34236667,0.0365,-0.78001667,1.02117131,0.60586882,0.8241326,0.72835041,0.53474195,0.12882819,0.73806441,0.57256008,0.44726241,0.45062544,0.60926833,0.43957997,0.85150526,614.01189857,0.047,0.178,1.45313333,-0.12,0.1069,-0.131,-1.40613333,1.27513333,-0.167,-1.34623333,124.06,4.9146,2.1391,84.667,19.5,6.9788,9.6191,0.8088,0.1009,0.05243,0.0057,1.7176,0.1014,4.5912,0.1936,0.19973,0.1385,6.2725,1099.78,3.641,32.398,31.405,2.9351,1.23603832,-3.33333333,-84.5,-0.63,-13.2,-3.06481651,-0.13623399,2.09014821,-1.17142077,0.24159857,86.1302738,3.3113079,7.5347673,3.33333333,-0.23,7.38521195,14.07636885,-0.1591723,0.64717133,2.5254,-2.24421414,-1.29590704,-0.26322641,0.44926667,262.85
2015-03-09,5904.162,4963.51,4982.81,11504.01,1806.09,3395.27,557.23,24193.04,180.05,5450.947,1998.38,210.295,177.713,153.759,174.097,189.513,339.539,837.44,582.91,327.26,173.91,296.85,235.04,68.01,492.81,146.06,644.05,648.04,1865.56,974.57,332.25,193.93,327.88,262.19,456.12,226.07,73.9,214.22,247.79,114.41,86.4,184.14,171.81,141.51,107.7,220.8,229.73,134.53,429.77,2232.39,577.06,878.61,1025.55,1763.74,1995.91,2513.1,89.7,232.12,103.25,205.33,237.94,235.02,201.37,486.388,117.66,98.39,18751.84,3248.476,3496.34,171.83,2101.04,6961.14,0.692,0.24,24.6,0.008,4.33,4.58,0.2636,2.1154,0.0051,0.127,12.38,14.04,-0.495,0.25,0.692,22.1,10.7,-7,176.774,0.362,0.726,1.4125,1.33,2.442,1.2638,1.1722,1.6175,1.8495,0.262,2.249,0.169,-0.2659,3.48,3.16,3.29,3.35,3.2,5.35,-0.056,0.036,0.108,0.226,34.0532,31.8256,-0.065,0.11,0.348,-0.125,0.647,0.012,0.404,-0.007,0.096,0.245,0.095,16,13.975,0.175,0.215,0.3971,0.68885,0.2291,0.0051,1.5729,0.0712,0.52,9.82,16.65,13.38,16.64,53655712,21,44.99,246.284,82.666,16.625,38,106.238,0.02643,0.08286,0.20714,31.8256,-0.124,-0.202,-0.066,-0.123,0.011,-0.009,-0.001,NA,82,59.755,49.215,257.949,13.975,30.75,4.79,5.1,28.46,0.6389,18.1841,11.65,20.07,20.02,0.12333333,0.44985,0.24733333,0.34805,16.625,-0.53100395,0.334,0.06478905,0.39470555,-0.28827357,0.26246107,0.15066667,1.3406,0.31244923,-0.07721726,-0.24733333,-0.34805,0.04866667,-0.7721,1.00364665,0.67779185,0.97016814,0.75208209,0.60028244,0.16767405,0.75881451,0.569353,0.45217478,0.49307409,0.63135712,0.46998839,0.85351466,611.70220293,0.02666667,0.17033333,1.4424,-0.124,0.1018,-0.14366666,-1.41573333,1.27206667,-0.15066667,-1.3406,124.31,4.8922,2.1044,82.669,19.5,6.9244,9.5554,0.8077,0.10071,0.052115,0.0057,1.7135,0.1016,4.5763,0.1932,0.19897,0.139,6.2645,1101.13,3.6513,32.422,31.485,2.933,1.23689187,-3.33,-82.666,-0.645,-13.38,-3.06766498,-0.12956667,2.07460996,-1.16816148,0.2568406,85.57993126,3.31427994,7.5408292,3.33,-0.32,7.36309955,13.96564621,-0.18323773,0.6451139,2.5211,-2.07128341,-1.16089442,-0.27225341,0.44985,249.347
2015-03-10,5898.861,4964.35,4927.37,11550.97,1806.96,3417.51,519.86,24164,166.6,5514.787,2012.94,208.673,176.536,151.289,173.656,188.434,335.57,825.16,585.32,328.18,174.42,299.54,236.1,68.01,493.48,146.63,653.48,658.93,1848.59,971.23,330.2,193.56,325.64,261.97,449.54,227.97,74.17,214.53,247.91,112.7,87.87,185.14,173.83,141.89,106.84,217.87,226.65,130.43,424.86,2191.66,567.12,863.94,1013.95,1741.99,1973.73,2478.9,89.19,228.22,102.53,202.94,231.21,231.56,197.52,480.778,114.52,97.69,18971,3241.188,3478.52,160.73,2071.26,6911.8,0.63,0.22,24.1,0.008,4.29,4.69,0.2646,2.2414,0.0051,0.1256,12.13,15.2,-0.508,0.131,0.63,26.5,11.3,-4.5,176.695,0.489,0.726,1.455,1.356,2.498,1.3013,1.1841,1.626,1.8328,0.4046,2.2372,0.312,-0.4086,3.49,3.15,3.27,3.38,3.2,5.35,-0.064,0.036,0.107,0.225,37.9912,32.1333,-0.0728,0.12,0.393,-0.123,0.693,0.012,0.396,NA,0.091,0.269,0.095,16.65,13.475,0.175,0.2165,0.3976,0.6881,0.2597,0.0051,1.6939,0.0966,0.55,10.09,17.85,13.17,17.51,53500140,21.5,45.3,250.466,83.333,15.843,38.25,110.174,0.025,0.08143,0.20714,32.1333,-0.126,-0.207,-0.051,-0.124,0.012,0,-0.003,NA,80.882,59.325,47.352,246.591,13.475,30,4.6,5.05,27.04,0.7234,18.4149,11.8,20.52,19.52,0.12266667,0.4501,0.247,0.32963333,15.957,-0.53202889,-0.333,0.10665907,0.41544049,-0.28335193,0.29022934,0.16933333,1.43243333,0.33357756,-0.06653221,-0.247,-0.32963333,0.03966667,-0.83668334,1.02409208,0.65481355,0.95298661,0.71481129,0.65400416,0.11772937,0.62979736,0.57332163,0.45584296,0.5127789,0.63798767,0.50420167,0.81937648,611.30864241,0.045,0.16633333,1.5529,-0.12433333,0.12046667,-0.12133333,-1.5079,1.38656667,-0.16933333,-1.43243333,124.67,4.8888,2.0853,84.084,19.5,6.8743,9.5092,0.80755,0.10049,0.052182,0.0057,1.7162,0.1048,4.5733,0.1932,0.19923,0.1389,6.2649,1100.4,3.6477,32.428,31.446,2.937,1.23810228,-3.34,-83.333,-0.645,-13.17,-3.07160385,-0.12668453,2.06269515,-1.16528157,0.27537883,85.34207819,3.31836943,7.54962391,3.34,-0.34,7.34606941,13.83913846,-0.18004525,0.6433836,2.4366,-2.04206082,-1.15869613,-0.28302512,0.4501,251.589
2015-03-11,5821.35,4937.2,4942.438,11582.11,1791.74,3404.57,500.38,24123.05,160.37,5444.634,1992.82,208.767,176.374,151.577,173.937,186.03,335.207,827.36,578.56,326.53,172.04,294.22,232.56,68.09,497.13,145.83,650.95,650.65,1838.61,959.22,327.65,190.56,320.79,257.83,447.89,228.78,74.03,214.11,248.31,112.91,87.27,184.34,172.09,140.51,107.31,219.68,226.86,130.56,424.29,2175.88,563.76,857.06,1014.88,1741.84,1973.52,2478.7,89.07,226.71,102.43,203.38,229.17,230.82,196.5,478.283,114.3,97.69,18790.55,3302.408,3537.75,154.85,2079.43,6876.47,0.631,0.23,24.5,0.008,4.38,4.66,0.2666,2.1907,0.0051,0.127,11.25,15.06,-0.536,0.102,0.631,10,93.7,-6.5,176.068,0.479,0.736,1.4025,1.337,2.488,1.2658,1.1217,1.5593,1.7632,0.4243,2.3313,0.339,-0.4275,3.52,3.18,3.28,3.42,3.21,5.35,-0.064,0.035,0.105,0.222,39.6743,32.7076,-0.072,0.12,0.312,-0.126,0.605,0.024,0.435,NA,0.128,0.261,0.0975,17.15,12.7,0.1765,0.217,0.4041,0.7111,0.2393,0,1.6493,0.0865,0.62,10.18,17.89,13.58,17.31,53374568,19.5,44.56,253.367,87,15.786,37.625,114.956,0.02214,0.08,0.20929,32.7076,-0.132,-0.22,-0.082,-0.128,0.023,0,-0.01,NA,83.156,59.886,50.673,259.261,12.7,28.25,4.85,5.1,26.45,0.6917,18.8112,12.824,20.65,19.68,0.12066667,0.4606,0.24933334,0.3503,16,-0.54358838,-4,0.0599011,0.37737487,-0.28870691,0.31724148,0.132,1.40026667,0.29371627,-0.09433472,-0.24933334,-0.3503,0.06266667,-0.81043334,0.98417481,0.61556632,0.83845124,0.69189763,0.63681321,0.10330091,0.64501936,0.56512666,0.4043387,0.48254767,0.61667006,0.50235479,0.82454759,607.35529143,0.00333333,0.19533333,1.51056667,-0.12866667,0.1103,-0.192,-1.50723334,1.31523334,-0.132,-1.40026667,125.44,4.8398,2.0449,86.734,19.5,6.8144,9.4652,0.8073,0.10017,0.051829,0.0056,1.7009,0.103,4.5401,0.1924,0.19876,0.1387,6.264,1111.71,3.6816,32.575,31.516,2.9335,1.23685861,-3.37333333,-87,-0.64,-13.58,-3.0802074,-0.12936726,2.05752872,-1.16141499,0.28149992,85.56339376,3.32710869,7.56900007,3.37333333,-0.34,7.33891484,13.79793544,-0.20710531,0.64113343,2.5183,-2.125,-1.13678898,-0.29208412,0.4606,256.674
2015-03-12,5824.191,4881.95,4859.795,11500.38,1789.73,3398.26,500.38,23896.98,157.56,5462.928,1984.77,206.878,173.916,149.582,172.494,181.683,331.988,813.38,572.64,322.83,170.33,290.81,231.08,67.17,488.36,144.26,645.56,646.64,1807.49,943.73,321.52,187.91,314.29,254.42,437.6,227.04,73.5,213.13,244.8,111.6,86.18,184.24,170.54,139.38,105.11,215.65,223.29,130.33,417.18,2121.43,548.47,835.32,997.27,1712.55,1941.12,2435.9,87.2,221.52,100.58,200.35,223.15,226.34,195.06,471.362,113.22,95.84,18665.11,3286.068,3520.61,152.6,2044.16,6702.84,0.503,0.24,25.4,0.013,4.52,4.59,0.2677,2.1297,0.0101,0.133,11,16.69,-0.556,0.073,0.503,7.5,93.3,-7.8,175.522,0.816,0.695,1.35,1.339,2.448,1.2169,1.0909,1.5092,1.7386,0.3884,2.2859,0.313,-0.3911,3.53,3.2,3.33,3.43,3.25,5.35,-0.064,0.032,0.102,0.219,41.4522,33.0582,-0.0715,0.12,0.234,-0.137,0.524,0.017,0.469,NA,0.144,0.237,0.097,15.825,12.45,0.1779,0.2185,0.4042,0.71085,0.2291,0.0101,1.6081,0.0966,0.54,10.95,19.06,13.82,18.26,53198288,20,45.45,269.065,89.334,16.075,38.25,125.286,0.02143,0.07929,0.20643,33.0582,-0.14,-0.237,-0.116,-0.142,0.034,0,-0.01,63.608,84.063,60.17,50.195,260.523,12.45,27,4.75,5.15,25.9,0.6799,20.4652,15.933,21.93,20.66,0.11766667,0.46091667,0.25733334,0.34898334,15.881,-0.57090663,-6.334,0.06277296,0.36275157,-0.29535586,0.32559543,0.1,1.36063334,0.21849519,-0.16575443,-0.25733334,-0.34898334,0.08966667,-0.79225,0.9608086,0.45268536,0.49163765,0.57799062,0.53151865,-0.03876394,0.463909,0.51332204,0.35897913,0.41195804,0.55525686,0.45122961,0.76734987,604.31146585,-0.03966667,0.21566667,1.47256667,-0.13966667,0.11193333,-0.25533334,-1.51223334,1.2569,-0.1,-1.36063334,126.23,4.7811,2.0037,90.695,19.5,6.7373,9.4416,0.8073,0.09992,0.051471,0.0056,1.6876,0.1027,4.5131,0.1915,0.1978,0.1385,6.2638,1124.47,3.7085,32.695,31.661,2.9319,1.23359626,-3.38666667,-89.334,-0.62,-13.82,-3.089669,-0.13919266,2.04952354,-1.1525581,0.28098591,86.37931915,3.33657841,7.59000614,3.38666667,-0.33,7.3280381,13.80144371,-0.2071119,0.63606103,2.5401,-2.24268435,-1.12598153,-0.29811275,0.46091667,260.843
2015-03-13,5793.196,4997.75,4849.941,11805.99,1778.16,3378.59,504.44,23717.97,162.73,5419.566,1980.83,207.118,173.15,151.544,173.754,183.091,333.427,812.3,570.01,321.02,169.25,288.22,229.21,66.66,485.69,143.09,639.69,637.58,1807.92,943.03,321.42,186.76,313.17,253.23,438.66,236.11,74.56,217.23,249.14,113.03,86.31,184.92,169.82,138.72,105.79,215.48,223.13,129.51,416.76,2114.86,543.13,834.54,993.83,1710.79,1938.31,2434.5,87.32,221.1,100.82,200.73,221.01,225.94,195.22,471.931,112.79,96.15,18723.52,3290.9,3524.65,158.98,2040.24,6721.51,0.496,0.23,25.5,0.018,4.48,4.56,0.2699,2.1086,0.0152,0.1355,11.56,16.87,-0.596,0.13,0.496,6.7,51.3,-8.1,174.928,0.886,0.6365,1.3875,1.304,2.444,1.2529,1.1056,1.5101,1.7283,0.3762,2.2515,0.303,-0.3803,3.5,3.2,3.34,3.39,3.25,5.35,-0.055,0.029,0.099,0.217,41.7077,32.8876,-0.08,0.11,0.209,-0.149,0.483,0.012,0.42,0,0.12,0.191,0.0965,16.6,12.35,0.176,0.2195,0.4014,0.7151,0.2342,0.0304,1.6049,0.0966,0.54,11.45,18.6,14.7,18.53,53122520,23.75,46.98,287.272,93.284,16.076,38.125,135.494,0.01929,0.07571,0.20357,32.8876,-0.15,-0.238,-0.119,-0.15,0.028,0,-0.014,NA,85.344,60.214,50.279,261.036,12.35,31,4.95,5.06,25.24,0.6802,19.4698,15.264,21.5,20.85,0.115,0.46213333,0.26466667,0.3468,15.684,-0.61819202,-10.284,0.0638176,0.33154681,-0.29798392,0.32559543,0.10033334,1.34923334,0.2239213,-0.19459409,-0.26466667,-0.3468,0.0995,-0.78995,0.87513249,0.55029225,0.56590611,0.57577026,0.51110439,0.00896097,0.44373747,0.49336447,0.27272592,0.43372081,0.52542092,0.42795824,0.74605407,601.619142,-0.04933333,0.18933333,1.46456667,-0.14966667,0.11533333,-0.23866666,-1.5139,1.27523334,-0.10033334,-1.34923334,126.86,4.7636,2.018,92.667,19.5,6.62,9.4286,0.8068,0.09971,0.051542,0.0056,1.6904,0.0999,4.5085,0.1901,0.19767,0.1385,6.2609,1128.2,3.7027,32.938,31.685,2.9329,1.22747223,-3.36333333,-93.284,-0.63,-14.7,-3.09402199,-0.15113037,2.04459051,-1.14755963,0.2614235,87.37906041,3.34083244,7.59888009,3.36333333,-0.3,7.32136654,13.94431416,-0.29937736,0.63338514,2.5298,-2.40978879,-1.0727138,-0.29841282,0.46213333,253.854
2015-03-16,5850.169,4987.33,4893.291,11799.39,1786.87,3373.6,502.07,23797.96,161.28,5439.832,1970.59,209.342,173.973,154.838,175.648,186.537,337.283,821.97,572.5,323.55,169.7,288.72,227.62,67.21,493.14,143.49,641.92,630.11,1821.87,948.52,324.72,187.25,315.19,253.52,440.25,235.89,74.47,216.46,248.74,112.39,88.19,187.01,172.26,140.34,108.08,218.13,225.93,131.89,420.91,2116.47,545.49,832.71,1004.24,1728.62,1960.57,2457.2,88.65,220.74,102.37,202.64,221.33,227.85,197.73,475.763,113.89,97.51,18991.11,3349.323,3592.84,156.52,2065.95,6761.07,0.586,0.23,25.8,0.023,4.48,4.56,0.2706,2.1156,0.0203,0.136,12,15.42,-0.623,0.062,0.586,5.1,50.8,-9.8,175.339,0.688,0.581,1.4,1.354,2.413,1.2261,1.0906,1.4804,1.7105,0.4015,2.1913,0.305,-0.4051,3.49,3.19,3.35,3.39,3.24,5.35,-0.055,0.027,0.098,0.215,38.8387,33.1118,-0.0825,0.11,0.248,-0.162,0.493,0.009,0.389,0,0.111,0.256,0.0965,16,13.075,0.1745,0.2202,0.4031,0.7136,0.2342,0.0203,1.5968,0.1017,0.6,11.18,17.69,14.34,17.39,52893840,26,48.07,289.614,90.167,15.859,38.25,132.827,0.01857,0.07429,0.20357,33.1118,-0.153,-0.234,-0.096,-0.165,0.028,0,-0.014,65.147,84.688,59.221,49.647,254.749,13.075,NA,4.76,5.05,26.46,0.6644,18.967,13.983,20.26,20.1,0.11333333,0.46243333,0.27333333,0.3437,16.016,-0.60004152,-7.167,0.07499796,0.35241827,-0.26799898,0.30161854,0.13266667,1.3402,0.25384015,-0.1607635,-0.27333333,-0.3437,0.09366667,-0.78883333,0.91018181,0.59947059,0.70836433,0.64905456,0.59168697,0.1465863,0.60442269,0.51967796,0.29620514,0.46370646,0.56383727,0.47332606,0.78677486,603.43227803,-0.02733333,0.176,1.45893333,-0.16,0.11873333,-0.20333333,-1.48626666,1.28293333,-0.13266667,-1.3402,126.55,4.8147,1.9987,89.495,19.5,6.6514,9.3985,0.8062,0.10012,0.051735,0.0056,1.7015,0.1029,4.5377,0.191,0.19816,0.139,6.263,1122.64,3.6803,32.795,31.605,2.9315,1.22591728,-3.35666667,-90.167,-0.625,-14.34,-3.09661331,-0.1551844,2.04657446,-1.14174815,0.25304223,87.7154948,3.34335008,7.6038954,3.35666667,-0.3,7.32390012,14.00722821,-0.17532675,0.63033972,2.5456,-2.2704221,-1.0981282,-0.29866518,0.46243333,250.774
2015-03-17,5814.543,5010.46,4871.758,11901.61,1781.75,3362.77,502.04,23823.21,160.65,5426.466,1985.79,210.075,173.309,154.24,175.874,185.727,336.529,816.35,571.32,323.21,168.77,287.27,227.82,67.61,499.88,143.07,642.76,624.73,1815.84,939.56,322.01,185.37,310.84,250.78,437.21,239.35,74.7,217.76,247.45,111.58,89.49,190.1,173.65,140.59,107.37,216.16,223.78,130.58,418.58,2085.46,535.16,821.62,996.29,1719.82,1952.5,2442.1,87.97,218,101.75,201.92,217.36,225.63,197.63,472.349,112.76,97.01,19254.25,3372.911,3617.66,157.9,2053.4,6740.58,0.508,0.24,26,0.023,4.55,4.6,0.27065,2.114,0.0203,0.133,11.25,16,-0.646,0.125,0.508,5.1,50.3,-12.2,175.047,0.783,0.642,1.4475,1.374,2.373,1.1491,1.0374,1.4382,1.6956,0.4147,2.234,0.304,-0.4184,3.51,3.18,3.34,3.41,3.23,5.35,-0.04,0.025,0.096,0.214,38.1082,32.9927,-0.085,0.11,0.257,-0.164,0.497,0.008,0.41,NA,0.137,0.26,0.0955,18.475,13.75,0.1765,0.2212,0.4029,0.71335,0.2342,0.0203,1.5839,0.1068,0.57,11.5,17.96,13.95,17.89,52794756,27.5,46.86,289.066,89.167,15.794,38.5,129.947,0.01857,0.07429,0.20357,32.9927,-0.151,-0.231,-0.09,-0.162,0.019,0,-0.014,NA,83.563,57.46,49.045,249.262,13.75,31.25,4.72,5,27.49,0.657,18.8262,14.644,20.53,20.36,0.11166667,0.4623,0.27066667,0.34186667,15.961,-0.60179256,-6.167,0.08957942,0.36610158,-0.23990138,0.30161854,0.13766667,1.3312,0.27346277,-0.15765778,-0.27066667,-0.34186667,0.09016667,-0.78603333,0.9481519,0.61303676,0.63440791,0.64823184,0.56375168,0.11661949,0.53989783,0.50935483,0.32807686,0.48309104,0.57832454,0.48611478,0.77501216,600.39678657,-0.02133333,0.18866667,1.45163333,-0.159,0.12043333,-0.21,-1.47296666,1.26296666,-0.13766667,-1.3312,127.15,4.794,1.9652,89,19.5,6.6233,9.2852,0.8059,0.09939,0.051537,0.0055,1.695,0.1021,4.5066,0.1901,0.19739,0.14,6.2597,1135.14,3.6906,32.928,31.713,2.9265,1.22783489,-3.36666667,-89.167,-0.615,-13.95,-3.1004461,-0.15768312,2.055601,-1.13335289,0.2542545,87.91973113,3.34705742,7.61204598,3.36666667,-0.33,7.33497935,13.99812892,-0.43739662,0.62618851,2.543,-2.34477379,-1.03929163,-0.30364742,0.4623,251.532
2015-03-18,5797.658,5061.16,4929.508,12167.72,1780.54,3376.04,503.52,23949.55,160.75,5435.271,1987.33,212.736,176.228,156.592,178.181,183.288,340.261,827.22,571.23,324.07,167.72,283.22,227.47,68.22,504.92,143.54,642.47,623.74,1832.5,940.57,323.24,184.93,308.42,250.24,443.45,244.87,75.44,219.68,249.39,112.07,89.85,189.68,172.84,140.46,108.6,219.64,223.63,132.75,423.06,2097.08,535.33,827.15,1000.1,1740.09,1977.24,2468.6,88.81,220.04,102.88,204.33,217.92,226.6,199.11,479.43,114.09,98.13,19246.06,3449.305,3705.67,157.86,2081.19,6804.08,0.553,0.24,26,0.033,4.59,4.58,0.27015,2.0717,0.0304,0.134,11.25,15.61,-0.686,0.195,0.553,8.3,48.4,-15.2,174.716,0.573,0.6272,1.415,1.334,2.342,1.147,1.0093,1.4051,1.6558,0.4115,2.209,0.316,-0.4159,3.55,3.2,3.34,3.45,3.24,5.35,-0.058,0.025,0.096,0.212,34.8959,30.6419,-0.0835,0.12,0.279,-0.171,0.516,0.008,0.418,NA,0.133,0.272,0.0965,17.2,14.65,0.177,0.2215,0.4019,0.71335,0.2393,0.0253,1.5526,0.1373,0.56,11.29,17.71,14.03,17.4,52730140,28.75,NA,302.154,92,15.945,38.375,134.136,0.01929,0.07143,0.20357,NA,-0.148,-0.212,-0.057,-0.166,0.017,-0.001,-0.014,NA,85.125,56.813,49.327,250.873,NA,32.25,4.61,4.85,NA,0.6491,19.3889,14.597,NA,20.71,0.111,0.4618,0.27266667,0.32613333,16,-0.60610918,-9,0.08423049,0.34072385,-0.22218909,0.29985038,0.165,1.2888,0.27318047,-0.15806107,-0.27266667,-0.32613333,0.07916667,-0.78006667,0.94036316,0.55744342,0.63932565,0.63864589,0.52614647,NA,0.58304041,0.5138154,0.30550855,0.46386053,0.56862337,0.48123259,0.78579094,599.4443596,0.00333333,0.18933333,1.42446667,-0.16166667,0.13566667,-0.186,-1.42113334,1.23513334,-0.165,-1.2888,127.08,4.7866,1.9277,92.001,19.5,6.595,9.2581,0.80646,0.09965,0.051629,0.0055,1.6901,0.1007,4.5083,0.1901,0.19775,0.14,6.2625,1131.89,3.703,32.945,31.668,2.9153,1.22818573,-3.4,-92,-0.605,-14.03,-3.10911722,-0.16611546,2.06461128,-1.12300315,0.25358549,88.56865288,3.35547529,7.63116797,3.4,-0.35,7.34553206,14.00319642,-0.21351519,0.62110736,2.5709,-2.31633131,-1.07840319,-0.31101748,0.4618,252.296
2015-03-19,5842.121,5028.93,4937.435,11980.85,1787.87,3369.95,497.68,23901.49,158.12,5439.153,2029.91,211.895,175.06,158.898,176.688,180.54,341.013,825.12,575.37,325.35,170.02,286.51,229.8,68.27,505.64,146,646.82,636.55,1831.17,949.06,326.12,187.78,312.27,253.18,441.83,238.91,74.87,217.53,247.94,112.65,90.02,191.83,173.46,141.45,108.43,218.8,221.13,132.6,422.69,2101.7,537.85,829.7,996.57,1736.63,1974.33,2462.3,88.75,220.52,102.67,203.87,217.79,225.34,198.35,478.423,114.32,97.89,19437,3502.847,3757.12,155.69,2074.28,6837.61,0.551,0.24,26.2,0.048,4.66,4.55,0.26935,2.0507,0.0456,0.1365,10.56,15.66,-0.684,0.106,0.551,5.9,48.2,-18.4,174.861,0.64,0.616,1.355,1.31,2.37,1.0623,0.9635,1.3794,1.653,0.3919,2.1603,0.295,-0.3977,3.56,3.19,3.33,3.43,3.24,5.35,-0.041,0.025,0.095,0.209,33.5495,30.5944,-0.082,0.12,0.282,-0.166,0.535,0.009,0.425,0,0.123,0.296,0.0965,16.25,14.6,0.1775,0.223,0.4061,0.71335,0.2546,0.0355,1.5527,0.1471,0.57,11.34,17.44,13.97,17.48,52643964,30.25,47.42,305.96,92.668,15.851,38.5,134.685,0.01929,0.07286,0.20357,30.5944,-0.141,-0.207,-0.052,-0.157,0.019,-0.001,-0.014,NA,84.563,56.473,50.248,254.196,14.6,32.75,4.64,4.9,26.9,0.6716,20.2476,14.219,21.08,20.34,0.10966667,0.46293333,0.26433334,0.31383333,16.054,-0.59458215,-9.668,0.07104829,0.33086422,-0.19248026,0.30161854,0.16233334,1.2759,0.24818422,-0.16353948,-0.26433334,-0.31383333,0.0735,-0.78705,0.94620471,0.47276282,0.68111922,0.61014839,0.56590054,0.055576,0.57729646,0.51609558,0.29598488,0.42011581,0.5631007,0.51270043,0.78690923,600.55791105,0.00766667,0.189,1.425,-0.15466667,0.1491,-0.18133333,-1.41733333,1.236,-0.16233334,-1.2759,127.16,4.7835,1.9122,92.668,19.5,6.6341,9.2321,0.80491,0.09965,0.051541,0.0056,1.6911,0.1012,4.4972,0.1899,0.19795,0.141,6.2499,1126.06,3.693,32.909,31.569,2.9103,1.22943696,-3.39333333,-92.668,-0.6,-13.97,-3.11530904,-0.1745678,2.07386496,-1.11274557,0.25427774,89.22044907,3.36149472,7.64511209,3.39333333,-0.37,7.35522188,13.99791819,0.04321936,0.6160391,2.5484,-2.23838573,-0.87546016,-0.3203957,0.46293333,256.021
